x_over_width,top_y_over_width,underside_y_over_width,observed_not_interpolated
-0.398876404494382,0.09454424056335044,-0.1334189667640612,1
-0.3972712680577849,0.09632883073135806,-0.13463104064912543,1
-0.3956661316211878,0.09651966949233919,-0.13482187941010654,1
-0.3940609951845907,0.09671050825332032,-0.1360339532951708,1
-0.3924558587479936,0.09690134701430142,-0.13724602718023501,1
-0.39085072231139645,0.09709218577528257,-0.1374368659412161,1
-0.38924558587479935,0.0972830245362637,-0.14043352999428796,1
-0.38764044943820225,0.09906761470427126,-0.1418364426403333,1
-0.38603531300160515,0.09925845346525239,-0.14323935528637866,1
-0.38443017656500805,0.0994492922262335,-0.14464226793242402,1
-0.3828250401284109,0.10123388239424112,-0.14604518057846935,1
-0.3812199036918138,0.10142472115522225,-0.14744809322451471,1
-0.3796147672552167,0.10161555991620337,-0.14885100587056002,1
-0.3780096308186196,0.10180639867718448,-0.15006307975562427,1
-0.37640449438202245,0.10359098884519206,-0.15025391851660538,1
-0.37479935794542535,0.10378182760617317,-0.15165683116265075,1
-0.37319422150882825,0.10397266636715433,-0.15305974380869608,1
-0.37158908507223115,0.10416350512813542,-0.15446265645474144,1
-0.36998394863563405,0.10435434388911657,-0.15586556910078678,1
-0.3683788121990369,0.10454518265009768,-0.1572684817468321,1
-0.3667736757624398,0.10473602141107881,-0.15867139439287747,1
-0.3651685393258427,0.10652061157908643,-0.1598834682779417,1
-0.3635634028892456,0.10671145034006754,-0.1600743070389228,1
-0.3619582664526485,0.10709312786202979,-0.16128638092398703,1
-0.36035313001605135,0.10887771803003736,-0.16249845480905128,1
-0.35874799357945425,0.10906855679101848,-0.1626892935700324,1
-0.35714285714285715,0.10925939555199961,-0.16409220621607776,1
-0.35553772070626005,0.10945023431298073,-0.1654951188621231,1
-0.3539325842696629,0.10964107307396187,-0.16670719274718732,1
-0.3523274478330658,0.10983191183494297,-0.16689803150816845,1
-0.3507223113964687,0.11002275059592412,-0.16811010539323268,1
-0.3491171749598716,0.11021358935690524,-0.169513018039278,1
-0.3475120385232745,0.11040442811788637,-0.17091593068532338,1
-0.34590690208667735,0.11218901828589398,-0.17231884333136874,1
-0.34430176565008025,0.1123798570468751,-0.17353091721643293,1
-0.34269662921348315,0.11257069580785622,-0.17372175597741407,1
-0.34109149277688605,0.11276153456883735,-0.17474299110149716,1
-0.3394863563402889,0.11295237332981846,-0.1749338298624783,1
-0.3378812199036918,0.11314321209079958,-0.177739655154569,1
-0.3362760834670947,0.11492780225880718,-0.1779304939155501,1
-0.3346709470304976,0.11511864101978828,-0.17914256780061433,1
-0.3330658105939005,0.11690323118779591,-0.1805454804466597,1
-0.33146067415730335,0.11709406994877702,-0.18194839309270502,1
-0.32985553772070625,0.11728490870975816,-0.18335130573875036,1
-0.32825040128410915,0.11747574747073929,-0.1845633796238146,1
-0.32664526484751205,0.11766658623172041,-0.18475421838479572,1
-0.32504012841091495,0.11785742499270153,-0.18596629226985995,1
-0.3234349919743178,0.11804826375368264,-0.18717836615492417,1
-0.3218298555377207,0.11823910251466377,-0.1873692049159053,1
-0.3202247191011236,0.12002369268267134,-0.18877211756195064,1
-0.3186195826645265,0.12021453144365246,-0.18998419144701487,1
-0.31701444622792935,0.12040537020463359,-0.190175030207996,1
-0.31540930979133225,0.12059620896561474,-0.1911962653320791,1
-0.31380417335473515,0.12078704772659583,-0.19138710409306023,1
-0.31219903691813805,0.1211687252485581,-0.19259917797812445,1
-0.31059390048154095,0.12135956400953922,-0.19381125186318868,1
-0.3089887640449438,0.12135956400953922,-0.19400209062416982,1
-0.3073836276083467,0.12155040277052034,-0.19661707715527937,1
-0.3057784911717496,0.12174124153150147,-0.19680791591626048,1
-0.3041733547351525,0.12193208029248258,-0.1978291510403436,1
-0.3025682182985554,0.1237166704604902,-0.1980199898013247,1
-0.30096308186195825,0.12390750922147133,-0.19904122492540782,1
-0.29935794542536115,0.12428918674343356,-0.19923206368638893,1
-0.29775280898876405,0.12448002550441468,-0.20044413757145316,1
-0.29614767255216695,0.12467086426539584,-0.2006349763324343,1
-0.2945425361155698,0.1264554544334034,-0.20184705021749852,1
-0.2929373996789727,0.12664629319438453,-0.20305912410256274,1
-0.2913322632423756,0.1268371319553656,-0.20324996286354388,1
-0.2897271268057785,0.12702797071634678,-0.2044620367486081,1
-0.2881219903691814,0.12721880947732786,-0.20586494939465347,1
